effective_targets,bce_nats_per_pixel,optimizer_steps
150487072,0.2661568236080573,5520
150774501,0.2619598144934677,5530
151020462,0.26062709791992045,5540
151270786,0.2621121030848875,5550
151542787,0.26176407790902256,5560
151808240,0.2610643567552066,5570
152037609,0.25964220936122384,5580
152292702,0.25823715514604334,5590
152575572,0.25916509314041064,5600
152786896,0.26000603955817597,5610
153063386,0.26373261617030863,5620
153339064,0.2592873653609702,5630
153667423,0.2609690627991825,5640
153937181,0.2639019961730676,5650
154235715,0.2568883310284531,5660
154518302,0.2592507147805305,5670
154847514,0.2647526210759435,5680
155159492,0.26204074023861174,5690
155454750,0.2604185331567143,5700
155788092,0.25769230769230766,5710
156088251,0.2650635089930418,5720
156380533,0.25939930715378684,5730
156661038,0.2628142503595929,5740
156916113,0.26221680762565364,5750
157232120,0.26226288055058855,5760
157497145,0.25832465914012526,5770
157753027,0.26345465452082706,5780
158005942,0.26164053871102894,5790
158299891,0.26434474461515184,5800
158617389,0.2632646580261046,5810
158863250,0.2582141837138117,5820
159144225,0.2624599171629212,5830
159393666,0.26013302401504723,5840
159652528,0.25978229140429177,5850
159938159,0.2602937642752044,5860
160203812,0.2608599854293837,5870
160460435,0.25861417004884624,5880
160831816,0.2572461794061,5890
161073970,0.2610018950407227,5900
161305610,0.26014277514811174,5910
161541188,0.26184736404270226,5920
161810422,0.2598033650491636,5930
162078476,0.2628415975986632,5940
162386476,0.26325237317106875,5950
162629288,0.25963991714335816,5960
162897707,0.26069174198843703,5970
163139102,0.265457137299385,5980
163412880,0.26374356196569215,5990
163713984,0.26233997135564185,6000
163959483,0.2594797613862465,6010
164258551,0.2622717692968713,6020
164514152,0.25864083312057645,6030
164780608,0.2593466094355114,6040
165137211,0.2571827308514185,6050
165446430,0.25966046518148905,6060
165727696,0.2590599518679058,6070
165968953,0.2591419736331484,6080
166272734,0.2590114441775331,6090
166557917,0.2628955194833993,6100
166862157,0.26067364748700894,6110
167120285,0.2587939289602974,6120
167434972,0.2574859368008014,6130
167719147,0.26084033902334425,6140
167969896,0.2615428420945064,6150
168234873,0.2613795789855474,6160
168513706,0.2598354893379794,6170
168762315,0.2638450847993602,6180
168990259,0.2614796648332205,6190
169295715,0.25875531384592676,6200
169597507,0.26188413843082875,6210
169928194,0.26483836125678006,6220
170154248,0.26202654731982894,6230
170383679,0.26111743643540575,6240
170632063,0.2593722256517791,6250
170913861,0.2624580947935986,6260
171221183,0.2610149244299891,6270
171476167,0.2629450478164908,6280
171725103,0.2581154990904093,6290
171991711,0.26226592221215006,6300
172255562,0.25950206273566295,6310
172558545,0.2608071234674737,6320
172792225,0.25812218533413306,6330
173026670,0.2632357449840905,6340
173306730,0.25960179850430987,6350
173559603,0.2617855269669473,6360
173791640,0.25517608447829593,6370
174025389,0.2595715474525778,6380
174304252,0.25994232466869505,6390
174577285,0.26266499768377055,6400
174913555,0.2580597792022527,6410
175200856,0.2575077337266843,6420
175500137,0.2626524067438973,6430
175742361,0.2615721631470769,6440
176009264,0.26298854466565225,6450
176296975,0.2593130015231798,6460
176525869,0.26068010116584744,6470
176775213,0.2578097763616613,6480
177063776,0.2591151019197114,6490
177366650,0.2577220452629768,6500
177673911,0.2575054861841844,6510
177993078,0.25519123320827897,6520
178216130,0.25793241157979063,6530
178531983,0.26063792533687646,6540
178851001,0.26070894504560715,6550
179166952,0.2583689836301411,6560
179402200,0.2611430839554704,6570
179664994,0.260125501793069,6580
179881773,0.25949956887283493,6590
180185840,0.25996200448210643,6600
180523244,0.2617137001206585,6610
180764965,0.26196238107560116,6620
181021997,0.2591431865325826,6630
181279383,0.26074053200945313,6640
181522476,0.2596238145680032,6650
181784811,0.2632861665564758,6660
182038286,0.2556685016828486,6670
182278037,0.2612740347730449,6680
182544562,0.26214221112552744,6690
182799546,0.2572778650520773,6700
183076803,0.25640714268740494,6710
183338098,0.2543977151985328,6720
183626288,0.2605427068536932,6730
183881696,0.2608752015620496,6740
184083336,0.2593793454968475,6750
184359746,0.25503593995659607,6760
184602449,0.26142008938661393,6770
184862914,0.2603502084981157,6780
185137834,0.260088024134341,6790
185426653,0.260842865366336,6800
185717898,0.2584744297668406,6810
186037685,0.26107155383415576,6820
186276743,0.25387085047471275,6830
186487167,0.25908001211559134,6840
186775342,0.2661229673893517,6850
187021250,0.26569048075124463,6860
187354598,0.2597733726068679,6870
187629207,0.25393386199913176,6880
187891157,0.2624565735651849,6890
188102217,0.2569877733074099,6900
188418467,0.2613386908245457,6910
188712957,0.25732234623774547,6920
